Type;Line;Space;ID;Origin;InitialOrigin;Reference1;Reference2;Reference3;Tags;Roles;MaxUnauthorised;NumberReference1;NumberReference2;NumberReference3
Image;4989;14;a002f790-ed77-4c2f-b9a9-aa68942d2fbd;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271065/3.jpg;;kalktekeningen;AA271065;;;;-1;4989;;
Image;4990;14;27729b13-890a-4653-8d0b-c9f81dd2d8db;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271065/4.jpg;;kalktekeningen;AA271065;;;;-1;4990;;
Image;4991;14;35679e20-b3af-401d-986d-a89b220d3f1d;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271065/5-148(1).jpg;;kalktekeningen;AA271065;;;;-1;4991;;
Image;4992;14;1877ea81-23ff-4145-a01a-3b9e56753b13;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271065/5-148(2).jpg;;kalktekeningen;AA271065;;;;-1;4992;;
Image;4993;14;9807430b-8fc0-4e5d-b804-bc567cc0553e;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271065/5-166.jpg;;kalktekeningen;AA271065;;;;-1;4993;;
Image;4994;14;07148356-e09f-4103-aba3-b630cb48c1a9;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271065/5.jpg;;kalktekeningen;AA271065;;;;-1;4994;;
Image;4995;14;9a1d7532-b896-4b9e-98fd-04f8118a1848;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271065/6-196.jpg;;kalktekeningen;AA271065;;;;-1;4995;;
Image;4996;14;84d91bfb-a994-419b-8f30-817cb18f94d5;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271065/6.jpg;;kalktekeningen;AA271065;;;;-1;4996;;
Image;4997;14;04b3c63a-b979-4203-b382-5aabd6ee3ce4;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271065/7.jpg;;kalktekeningen;AA271065;;;;-1;4997;;
Image;4998;14;43b589ac-2d67-481d-9112-2b5203d52bd5;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271065/8.jpg;;kalktekeningen;AA271065;;;;-1;4998;;
Image;4999;14;fd218aca-9bd6-43bd-b0fa-e6e6abe7c2e7;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271065/9.jpg;;kalktekeningen;AA271065;;;;-1;4999;;
Image;5000;14;0043facd-29d5-483c-b911-885ec6715fec;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-11.jpg;;kalktekeningen;AA271066;;;;-1;5000;;
Image;5001;14;86c50c7a-ce5a-443a-81af-fbd547f66e37;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-12.jpg;;kalktekeningen;AA271066;;;;-1;5001;;
Image;5002;14;8acba8c5-dc31-4121-b4d7-cc6bcc5dd31e;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-13.jpg;;kalktekeningen;AA271066;;;;-1;5002;;
Image;5003;14;107f1efc-6b7d-49fd-9263-ae784245049a;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-14.jpg;;kalktekeningen;AA271066;;;;-1;5003;;
Image;5004;14;c2646355-6f77-40f6-8f47-316a60630c1a;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-15.jpg;;kalktekeningen;AA271066;;;;-1;5004;;
Image;5005;14;b84cbc6a-34e0-4ed8-9cb8-5a104bb70af4;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-16.jpg;;kalktekeningen;AA271066;;;;-1;5005;;
Image;5006;14;6b33dae1-1b38-41b9-96b9-8a67e5afb89e;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-17.jpg;;kalktekeningen;AA271066;;;;-1;5006;;
Image;5007;14;a3038ef4-a99c-48a3-b0c4-fb387168b954;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-18.jpg;;kalktekeningen;AA271066;;;;-1;5007;;
Image;5008;14;6bdcb26a-9a45-48cc-8dc4-028c12cdf4e3;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-19.jpg;;kalktekeningen;AA271066;;;;-1;5008;;
Image;5009;14;607e8a0a-5ab1-4afb-b381-ba7d01599e1a;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-20.jpg;;kalktekeningen;AA271066;;;;-1;5009;;
Image;5010;14;ae29a586-8926-42b1-9ffa-d2d2f2e727db;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-21.jpg;;kalktekeningen;AA271066;;;;-1;5010;;
Image;5011;14;99237234-0f89-4a4f-b427-73c57bc14df1;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-22.jpg;;kalktekeningen;AA271066;;;;-1;5011;;
Image;5012;14;8d62acbc-aa06-4193-972f-5f59751ff132;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-23.jpg;;kalktekeningen;AA271066;;;;-1;5012;;
Image;5013;14;63e7a6db-f366-4d07-94f9-47325807f573;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-24.jpg;;kalktekeningen;AA271066;;;;-1;5013;;
Image;5014;14;7b2df93e-7d3d-4914-b7db-7e532bcaf756;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-25.jpg;;kalktekeningen;AA271066;;;;-1;5014;;
Image;5015;14;3d12cbb3-65c3-4758-9304-552eaca97b36;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-26.jpg;;kalktekeningen;AA271066;;;;-1;5015;;
Image;5016;14;571f7b4d-3c05-4632-a776-2aac9cce1fb1;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-27.jpg;;kalktekeningen;AA271066;;;;-1;5016;;
Image;5017;14;63a9b797-3556-4500-a449-0dfeb4203398;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-28.jpg;;kalktekeningen;AA271066;;;;-1;5017;;
Image;5018;14;7827b935-8af2-4f3f-8756-db593d4639c5;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-29.jpg;;kalktekeningen;AA271066;;;;-1;5018;;
Image;5019;14;fb02bd5f-5de1-455d-a7cf-8a00f0ebee5c;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-30.jpg;;kalktekeningen;AA271066;;;;-1;5019;;
Image;5020;14;7ee2cefa-c766-497d-91d2-f9d8dd8389f8;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-31.jpg;;kalktekeningen;AA271066;;;;-1;5020;;
Image;5021;14;de85208f-55f4-464b-8fb0-e44563aa4aef;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-32.jpg;;kalktekeningen;AA271066;;;;-1;5021;;
Image;5022;14;5a1e372c-5d68-44c6-986e-0f8bfe3c5a98;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-33.jpg;;kalktekeningen;AA271066;;;;-1;5022;;
Image;5023;14;319e84b6-8cc7-46b8-98f7-587cf702f16e;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-34.jpg;;kalktekeningen;AA271066;;;;-1;5023;;
Image;5024;14;e4ba5989-73be-476c-b200-4b66feec195c;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271066/1368-DB-35.jpg;;kalktekeningen;AA271066;;;;-1;5024;;
Image;5025;14;70d4a932-850d-4d93-80f4-a365a5a6dd15;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271067/1368-DB-10(1).jpg;;kalktekeningen;AA271067;;;;-1;5025;;
Image;5026;14;34fd559c-a65c-42cd-8a0b-aab996a4e277;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271067/1368-DB-10(2).jpg;;kalktekeningen;AA271067;;;;-1;5026;;
Image;5027;14;fa3f64e0-a62d-4c47-83c6-7ec5c3edde6f;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271067/1368-DB-11.jpg;;kalktekeningen;AA271067;;;;-1;5027;;
Image;5028;14;0632dd85-355f-4da6-b5f9-c59e8c7cbe64;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271067/1368-DB-12.jpg;;kalktekeningen;AA271067;;;;-1;5028;;
Image;5029;14;f3033140-0ef5-4c04-a473-00a9c1fecd59;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271067/1368-SB-10(1).jpg;;kalktekeningen;AA271067;;;;-1;5029;;
Image;5030;14;ef5256e7-a5ed-473a-a846-cad7319d68a3;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271067/1368-SB-10(2).jpg;;kalktekeningen;AA271067;;;;-1;5030;;
Image;5031;14;69177886-cf10-49bb-8c91-abbc076c7dc2;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271067/1368-SB-11.jpg;;kalktekeningen;AA271067;;;;-1;5031;;
Image;5032;14;876dd8a7-58f7-4599-8734-60974b1f1627;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271067/1368-SB-12.jpg;;kalktekeningen;AA271067;;;;-1;5032;;
Image;5033;14;762f94d4-0df5-4d79-aae6-17d5cf9a022b;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271067/1368-SB-13(1).jpg;;kalktekeningen;AA271067;;;;-1;5033;;
Image;5034;14;2dccd7bf-fc81-4255-a4ec-bc7515d8ab94;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271067/1368-SB-13(2).jpg;;kalktekeningen;AA271067;;;;-1;5034;;
Image;5035;14;70777f57-015e-4611-a60a-d0778f399c79;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271067/1368-SB-13(3).jpg;;kalktekeningen;AA271067;;;;-1;5035;;
Image;5036;14;9fb089b9-ff74-4691-972a-5815f1f437ee;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271067/1368-SB-14.jpg;;kalktekeningen;AA271067;;;;-1;5036;;
Image;5037;14;e06e3f8f-4827-4e48-810f-906bb9eaf8ff;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271067/1368-SB-15.jpg;;kalktekeningen;AA271067;;;;-1;5037;;
Image;5038;14;c2bb15c1-e849-49f7-9232-35c06de738ac;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271067/1368-SB-16.jpg;;kalktekeningen;AA271067;;;;-1;5038;;
Image;5039;14;4e10db8b-5de1-4bb8-a1bd-e8891458c3a1;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/0093-0001.jpg;;kalktekeningen;AA271068;;;;-1;5039;;
Image;5040;14;449a8cd3-d6c6-4d5e-ad4d-e259272cdcab;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-1-1(1).jpg;;kalktekeningen;AA271068;;;;-1;5040;;
Image;5041;14;cf704e75-c34b-4f79-bd73-d7efe76b0fbd;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-1-1(2).jpg;;kalktekeningen;AA271068;;;;-1;5041;;
Image;5042;14;0acf2a4d-ddb2-4458-9e6d-6bb1e59125d3;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-1-2.jpg;;kalktekeningen;AA271068;;;;-1;5042;;
Image;5043;14;a0d48f74-f759-4698-aa2a-82874fc6ab84;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-1-2A.jpg;;kalktekeningen;AA271068;;;;-1;5043;;
Image;5044;14;0cf7a57f-352e-458c-9fd3-1e47cb128901;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-1-3A.jpg;;kalktekeningen;AA271068;;;;-1;5044;;
Image;5045;14;f8123dc7-06a1-4794-956f-8c0d68ed033e;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-1-3B.jpg;;kalktekeningen;AA271068;;;;-1;5045;;
Image;5046;14;426abd2f-ddcd-4dd4-a0e7-0afd1736c982;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-1-4(1).jpg;;kalktekeningen;AA271068;;;;-1;5046;;
Image;5047;14;3bbd500a-73e1-44f2-9339-91fe8f3e313b;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-1-4(2).jpg;;kalktekeningen;AA271068;;;;-1;5047;;
Image;5048;14;05625daf-e6bf-4643-83f6-d431b9b3901a;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-1-5(1).jpg;;kalktekeningen;AA271068;;;;-1;5048;;
Image;5049;14;73b2c0c7-0150-42f2-a839-f1f9592ba9b4;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-1-5(2).jpg;;kalktekeningen;AA271068;;;;-1;5049;;
Image;5050;14;884fe14e-d2f2-4728-87c6-20cae954da48;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-2-1A.jpg;;kalktekeningen;AA271068;;;;-1;5050;;
Image;5051;14;711b0234-e708-4025-bc53-bbfd0be46bbe;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-2-1B.jpg;;kalktekeningen;AA271068;;;;-1;5051;;
Image;5052;14;9bc19cd4-3ca8-4200-bac5-1b8ac1077bbe;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-2-2(1).jpg;;kalktekeningen;AA271068;;;;-1;5052;;
Image;5053;14;408e5fb0-b3e1-4060-9fbb-c93a20ee1e53;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-2-2(2).jpg;;kalktekeningen;AA271068;;;;-1;5053;;
Image;5054;14;ff7a1e5a-6dde-4c41-b3f4-da234cc5fb8d;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-2-3.jpg;;kalktekeningen;AA271068;;;;-1;5054;;
Image;5055;14;634b06ae-2a02-4e5d-a5d7-bc37bee52acc;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-2-3A.jpg;;kalktekeningen;AA271068;;;;-1;5055;;
Image;5056;14;ac29cb9c-f1f2-4998-8567-e55b05c66fd5;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-2-4.jpg;;kalktekeningen;AA271068;;;;-1;5056;;
Image;5057;14;78292c4d-399b-48f6-ba8b-fb3a82e86054;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-2-4A.jpg;;kalktekeningen;AA271068;;;;-1;5057;;
Image;5058;14;087472b0-9912-4225-8aa7-7e75178898fe;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-2-5(1).jpg;;kalktekeningen;AA271068;;;;-1;5058;;
Image;5059;14;699d4e77-834f-44e1-afda-2dd2ff60d1c5;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-2-5(2).jpg;;kalktekeningen;AA271068;;;;-1;5059;;
Image;5060;14;2e9c7411-3ba2-4d49-b0c4-865266f7ea17;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-2-6.jpg;;kalktekeningen;AA271068;;;;-1;5060;;
Image;5061;14;187d5a25-4604-45d2-bfe8-c0ceb79be708;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-B-6(1).jpg;;kalktekeningen;AA271068;;;;-1;5061;;
Image;5062;14;580c0d44-b576-45c6-a1c1-5dabb8f88796;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-B-6(2).jpg;;kalktekeningen;AA271068;;;;-1;5062;;
Image;5063;14;bf0412d6-532b-4fe9-bb0c-3c74d355205e;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-B-7(1).jpg;;kalktekeningen;AA271068;;;;-1;5063;;
Image;5064;14;f1bf9399-91d4-4db2-ab5e-92db3df127c0;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271068/1368-D-B-7(2).jpg;;kalktekeningen;AA271068;;;;-1;5064;;
Image;5065;14;c3dd8098-29aa-4efc-a4af-4639645bba23;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271069/1368-D-2-6.jpg;;kalktekeningen;AA271069;;;;-1;5065;;
Image;5066;14;5b5db974-64ac-4dc6-9fbc-80ba37dc7ff2;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271069/1368-D-A-1.jpg;;kalktekeningen;AA271069;;;;-1;5066;;
Image;5067;14;61b01259-f907-4721-bd8c-98061c4156b4;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271069/1368-D-A-1A.jpg;;kalktekeningen;AA271069;;;;-1;5067;;
Image;5068;14;f6118cbf-7f7e-44b7-bc4e-b529f2bfd8c7;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271069/1368-D-A-2(1).jpg;;kalktekeningen;AA271069;;;;-1;5068;;
Image;5069;14;75d60c11-7219-496b-87fb-60308a8fec9f;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271069/1368-D-A-2(2).jpg;;kalktekeningen;AA271069;;;;-1;5069;;
Image;5070;14;0069cf9f-5940-49e0-99f6-fc89bf0f4d09;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271069/1368-D-A-3.jpg;;kalktekeningen;AA271069;;;;-1;5070;;
Image;5071;14;dad29dda-5483-4703-a8fa-54a319e3a440;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271069/1368-D-D-1.jpg;;kalktekeningen;AA271069;;;;-1;5071;;
Image;5072;14;1caf8105-fa35-413a-9100-0beb539d4fa6;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271069/1368-D-D-1A.jpg;;kalktekeningen;AA271069;;;;-1;5072;;
Image;5073;14;556adb5b-6e53-4725-8e64-bc1687829512;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271069/1368-D-D-2(1).jpg;;kalktekeningen;AA271069;;;;-1;5073;;
Image;5074;14;9ea50021-446b-44b3-ad5d-6cd7b22d07e2;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271069/1368-D-D-2(2).jpg;;kalktekeningen;AA271069;;;;-1;5074;;
Image;5075;14;4bf4f6c5-9826-4d0e-b41e-8d9af1fcbc02;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271069/1368-D-D-3(1).jpg;;kalktekeningen;AA271069;;;;-1;5075;;
Image;5076;14;144fd542-089b-42f1-8327-355a10e892ce;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271069/1368-D-D-3(2).jpg;;kalktekeningen;AA271069;;;;-1;5076;;
Image;5077;14;c6c9e04b-4152-45a8-9721-30520b303f08;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271070/1368-VB-22.jpg;;kalktekeningen;AA271070;;;;-1;5077;;
Image;5078;14;2065fbfc-fc41-4c55-9b65-39e76306f80d;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271070/1368-VB-23.jpg;;kalktekeningen;AA271070;;;;-1;5078;;
Image;5079;14;d79702b2-d268-446e-835a-104a057e10c5;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271070/1368-VB-24.jpg;;kalktekeningen;AA271070;;;;-1;5079;;
Image;5080;14;5e4b1c14-1130-4dcb-863e-3ca30075bc0d;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271070/1368-VB-25.jpg;;kalktekeningen;AA271070;;;;-1;5080;;
Image;5081;14;c2db4ad0-c1fb-45d3-bbc6-2d6a7793d1f2;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271070/1368-VB-26.jpg;;kalktekeningen;AA271070;;;;-1;5081;;
Image;5082;14;158cc5af-2331-4a8b-8008-a3a2b8bea1c1;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271070/1368-VB-27.jpg;;kalktekeningen;AA271070;;;;-1;5082;;
Image;5083;14;0b6d14a6-c564-47cb-9823-ccfd42f3a22a;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271070/1368-VB-100.jpg;;kalktekeningen;AA271070;;;;-1;5083;;
Image;5084;14;00b0ef0d-7214-414c-a9cc-9fe3c73f452e;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271070/B8.jpg;;kalktekeningen;AA271070;;;;-1;5084;;
Image;5085;14;b3292464-7cf2-421a-bb16-ce4f664bfbf7;https://webdata.tudelft.nl/staff-umbrella/digitalcollections/diensten/cre/technisch-informatiebeheer/kalktekeningen-compleet/JPEG/AA271070/B9.jpg;;kalktekeningen;AA271070;;;;-1;5085;;
